kind,n_sats_halo,log_luminosity_r01
0,1,8.976593
0,0,9.080824
0,0,9.008909
0,0,8.9998255
0,0,9.1592045
0,2,8.935183
0,1,8.9276285
0,0,9.174436
0,1,9.179881
0,0,9.223389
0,0,8.926991
0,0,9.048994
0,2,9.29701
0,1,8.848451
0,1,9.010268
0,0,9.184999
0,0,9.042146
0,0,8.860164
0,2,9.55817
0,1,9.109893
0,5,10.030605
0,3,9.8641405
0,3,9.21566
0,3,9.712288
0,1,9.089095
0,6,10.208356
0,3,10.058436
0,0,9.686539
0,0,8.936042
0,0,9.580138
0,1,9.03748
0,0,9.382642
0,3,10.235323
0,0,9.08527
0,9,10.293148
0,4,8.893827
0,0,8.969041
0,1,9.222654
0,1,9.1036215
0,2,9.894562
0,5,10.242116
0,13,10.383961
0,0,9.232121
0,3,9.7982
0,1,9.42439
0,0,8.99513
0,1,9.482573
0,2,9.938688
0,1,9.046639
0,3,9.439342
0,0,8.884999
0,0,8.996915
0,3,10.0531645
0,0,9.128475
0,0,8.853589
0,3,10.061017
0,5,10.272278
0,0,9.119852
0,0,9.02226
0,0,8.964251
0,1,9.46435
0,3,9.760448
0,2,10.256069
0,1,9.092192
0,1,9.43098
0,0,8.86776
0,0,8.978608
0,0,9.372007
0,1,9.105991
0,2,9.444963
0,1,8.869847
0,5,9.908595
0,1,8.931451
0,2,9.908942
0,0,9.056173
0,0,8.920028
0,6,9.990774
0,0,8.8737955
0,0,9.11329
0,1,9.045658
0,0,9.14765
0,1,9.153653
0,2,9.402511
0,0,9.260214
0,1,8.8527975
0,0,9.477682
0,1,9.271974
0,1,9.526585
0,1,8.8747835
0,0,9.114751
0,7,10.26211
0,1,9.132957
0,0,8.906851
0,6,10.1098175
0,4,10.020136
0,4,9.681411
0,1,9.574846
0,0,9.662364
0,3,9.693586
0,3,9.68895
0,1,9.036466
0,0,8.862869
0,0,8.908546
0,13,10.577632
0,1,8.966205
0,1,9.044082
0,0,9.177698
0,0,9.674956
0,2,9.562763
0,2,9.621376
0,5,9.853807
0,0,9.690009
0,2,9.161983
0,0,8.981432
0,0,8.970353
0,0,8.872822
0,0,9.120282
0,5,10.291435
0,1,9.332808
0,1,9.359173
0,7,10.496914
0,2,8.8992605
0,0,8.920771
0,41,11.003119
0,0,9.086732
0,2,9.090548
0,12,10.390058
0,2,9.289
0,4,9.884324
0,1,9.143685
0,1,9.719754
0,0,9.502175
0,1,8.904321
0,0,9.445642
0,0,9.093248
0,1,9.472674
0,0,9.620747
0,0,8.867492
0,2,9.224333
0,0,9.007493
0,11,10.269743
0,1,9.149513
0,0,9.056245
0,0,8.857042
0,0,9.678544
0,1,9.35421
0,0,9.150419
0,0,8.99259
0,1,8.975107
0,2,9.110392
0,1,9.546252
0,4,9.784997
0,0,9.596632
0,2,9.495434
0,2,10.118808
0,0,9.068267
0,1,8.892031
0,0,8.836551
0,0,9.055916
0,4,9.745251
0,2,9.721414
0,3,10.287737
0,1,9.069397
0,1,9.34312
0,0,9.137964
0,1,9.474365
0,8,10.284297
0,1,8.92003
0,3,9.374022
0,1,9.058634
0,0,8.910729
0,0,9.0810585
0,0,8.9937935
0,0,9.531571
0,0,9.445704
0,0,9.765554
0,1,9.136059
0,1,8.965802
0,1,9.092494
0,0,9.01991
0,0,9.36732
0,0,8.901523
0,1,9.689538
0,1,9.505456
0,8,10.637306
0,3,10.038593
0,4,8.898044
0,4,9.809661
0,0,9.119023
0,8,10.620436
0,1,8.921562
0,2,10.104584
0,1,9.832337
0,0,9.070758
0,3,9.4145355
0,0,9.054886
0,7,9.9090395
0,0,9.153189
0,0,8.972716
0,0,9.295142
0,0,9.054838
0,6,10.443681
0,0,8.976033
0,2,9.272819
0,2,9.289972
0,1,9.062868
0,1,9.426285
0,4,9.931542
0,7,10.463017
0,0,9.620294
0,21,10.80303
0,3,8.950807
0,1,9.274445
0,1,9.254356
0,0,9.577051
0,8,10.10995
0,0,8.968155
0,1,8.931491
0,0,9.36679
0,0,8.969343
0,3,9.03262
0,0,9.130777
0,0,8.959995
0,6,10.397144
0,0,9.084216
0,6,9.885712
0,2,9.110311
0,7,10.35325
0,0,9.086025
0,16,10.757039
0,1,9.25131
0,8,10.092319
0,8,9.769448
0,1,9.181243
0,0,9.017401
0,3,9.525108
0,4,10.309645
0,2,9.159913
0,2,9.056485
0,1,8.899108
0,0,8.9269705
0,0,9.136284
0,1,10.011204
0,4,9.732584
0,0,9.086189
0,0,9.269013
0,0,9.133953
0,0,9.227927
0,3,9.45109
0,0,9.342277
0,5,9.315637
0,1,9.057641
0,0,9.142953
0,0,9.035815
0,1,9.031234
0,1,9.377115
0,1,9.076861
0,1,9.387696
0,1,9.1975355
0,1,9.295447
0,1,9.051652
0,8,10.792468
0,1,9.306049
0,2,10.1150255
0,0,9.254968
0,6,10.15446
0,1,8.910746
0,0,9.997894
0,1,9.364192
0,3,9.992101
0,1,9.15103
0,0,9.09422
0,2,9.709083
0,0,8.973461
0,4,10.022842
0,0,8.906698
0,0,9.284228
0,0,9.129118
0,0,8.966537
0,1,9.045593
0,1,9.25329
0,0,9.354085
0,4,10.252743
0,0,9.066795
0,0,8.956754
0,0,9.665439
0,1,9.011339
0,1,9.368613
0,1,9.394586
0,4,10.108506
0,10,10.407815
0,1,9.706373
0,25,10.911889
0,4,9.619873
0,1,8.955657
0,2,9.688684
0,0,9.015285
0,2,10.123106
0,1,9.39859
0,2,9.559133
0,0,9.008747
0,44,10.92397
0,1,9.325076
0,0,9.06892
0,0,8.996336
0,0,9.0745325
0,2,9.740418
0,0,9.251367
0,0,9.576774
0,1,8.9631815
0,1,9.732132
0,0,9.042908
0,1,9.166407
0,3,9.770358
0,0,9.255257
0,1,9.301834
0,4,9.953326
0,7,9.918156
0,1,8.953851
0,11,10.404655
0,0,9.053604
0,4,9.901852
0,5,10.087812
0,1,9.014027
0,0,8.907769
0,3,9.64323
0,0,9.264028
0,0,9.406291
0,1,9.333318
0,0,9.38236
0,0,9.059826
0,1,8.942207
0,2,9.269723
0,0,9.161879
0,3,9.592793
0,0,9.41783
0,2,8.96564
0,0,9.105301
0,3,9.580164
0,0,9.373866
0,0,9.690073
0,1,9.517876
0,1,9.055571
0,1,9.409178
0,0,9.113957
0,6,10.159888
0,3,9.792659
0,0,9.309738
0,1,9.590454
0,2,9.99334
0,2,10.025106
0,2,9.066357
0,0,9.42203
0,6,10.366912
0,1,9.544507
0,2,9.675557
0,0,9.349135
0,1,9.00194
0,2,10.121381
0,0,9.631476
0,0,9.417384
0,1,9.601213
0,0,9.175295
0,0,9.268292
0,0,9.345603
0,1,9.564518
0,0,9.417434
0,2,9.780222
0,3,10.195791
0,14,10.612954
0,0,9.603486
0,0,9.083297
0,1,9.411857
0,0,9.063507
0,1,10.06592
0,2,9.007967
0,0,8.99538
0,1,9.660379
0,0,8.943356
0,1,9.829102
0,1,9.185666
0,2,9.67649
0,0,9.543525
0,1,8.991428
0,1,9.516008
0,0,9.233786
0,1,9.171728
0,1,9.028774
0,2,10.152099
0,2,9.276687
0,2,9.588904
0,2,9.349231
0,0,9.768107
0,2,9.229384
0,2,9.960252
0,2,9.406766
0,2,9.396118
0,5,9.444191
0,0,9.620183
0,0,9.19602
0,0,8.96604
0,0,9.240722
0,0,9.130214
0,1,9.7249
0,4,9.682892
0,1,9.009514
0,4,10.270414
0,2,9.101396
0,2,9.191651
0,3,9.192877
0,0,9.211262
0,0,9.227867
0,1,9.5228815
0,0,9.297177
0,1,9.41318
0,0,9.0377
0,0,8.969314
0,0,9.345952
0,3,9.670761
0,0,9.123492
0,3,9.925649
0,1,9.31133
0,18,10.769203
0,2,10.013078
0,2,9.253905
0,1,9.07211
0,0,9.048122
0,3,9.306909
0,0,9.096514
0,1,9.683789
0,0,9.948378
0,1,9.614175
0,1,9.573166
0,2,9.468391
0,1,9.402971
0,0,9.703611
0,0,9.185843
0,0,9.364804
0,2,9.579782
0,8,10.389514
0,0,9.464693
0,0,9.089431
0,0,9.344763
0,3,9.943763
0,2,9.553609
0,1,9.341588
0,2,9.859722
0,0,9.016958
0,0,9.32369
0,0,9.246053
0,2,9.168402
0,1,9.053903
0,0,9.002632
0,1,9.0851
0,2,9.172796
0,0,8.994761
0,0,8.974756
0,1,9.25944
0,1,9.233813
0,1,9.088339
0,5,10.386103
0,6,10.056796
0,0,9.702152
0,1,9.179137
0,3,9.912959
0,1,9.693277
0,2,9.786735
0,0,9.285673
0,7,10.338003
0,6,10.446127
0,1,8.983589
0,1,9.25122
0,2,9.326257
0,41,11.092669
0,2,10.03017
0,0,8.991619
0,1,9.456972
0,0,9.181066
0,0,9.045071
0,0,9.242997
0,1,9.061403
0,2,9.59247
0,0,9.290607
0,3,9.654926
0,6,10.253524
0,1,9.580827
0,0,9.298271
0,1,9.547689
0,3,9.543194
0,2,9.749793
0,1,9.20288
0,1,9.596965
0,0,9.181028
0,0,9.041524
0,1,9.409139
0,0,9.045945
0,6,9.635009
0,3,9.859426
0,1,9.430606
0,3,9.707035
0,3,9.973041
0,0,9.290001
0,0,9.122716
0,1,9.508621
0,0,9.637339
0,0,9.536255
0,0,9.3400755
0,2,10.011391
0,0,9.144374
0,0,9.127387
0,2,9.143396
0,3,9.330096
0,1,9.780822
0,0,9.258877
0,0,9.801758
0,2,9.543836
0,22,10.852905
0,4,9.808153
0,0,9.20167
0,2,9.747884
0,4,9.860601
0,0,9.0711155
0,0,9.073386
0,1,9.908081
0,0,9.612616
0,8,10.218001
0,0,9.114802
0,1,9.024356
0,0,9.247143
0,0,9.30423
0,0,9.441567
0,0,9.041977
0,0,9.228652
0,22,10.870002
0,3,9.138005
0,0,9.387991
0,6,10.000498
0,0,9.357739
0,2,9.343681
0,0,9.631155
0,1,9.715886
0,0,9.356895
0,2,9.384416
0,0,9.119937
0,8,10.7426195
0,2,9.135918
0,1,9.191663
0,2,9.020924
0,0,9.074848
0,1,9.266742
0,0,9.092981
0,0,9.000584
0,2,9.280261
0,2,9.25535
0,1,9.577503
0,3,10.004693
0,2,9.319106
0,1,9.094876
0,0,9.714222
0,0,9.240721
0,1,9.813371
0,0,9.367409
0,0,9.345542
0,1,9.536291
0,14,10.455334
0,0,9.190652
0,1,9.036174
0,1,9.106159
0,1,9.324702
0,5,10.3216095
0,0,9.237083
0,0,9.055382
0,4,9.710314
0,1,9.213251
0,2,9.297289
0,0,9.21285
0,0,9.27819
0,4,10.547975
0,0,9.070815
0,0,9.1262
0,10,10.714596
0,0,9.130054
0,2,9.399551
0,3,9.994752
0,2,9.327348
0,4,9.391481
0,1,9.378154
0,10,10.020164
0,1,9.24424
0,0,9.21956
0,1,9.466952
0,1,9.712109
0,1,9.272857
0,2,9.560492
0,0,9.799287
0,3,9.53014
0,0,9.090741
0,1,9.196345
0,0,9.117849
0,1,9.7147455
0,5,10.599488
0,10,10.575186
0,1,9.854837
0,1,9.349725
0,0,9.291172
0,1,9.735888
0,1,9.175639
0,23,10.841144
0,0,9.064713
0,5,9.945506
0,1,9.249234
0,1,9.086266
0,1,9.34428
0,1,9.33428
0,0,9.152541
0,0,9.276002
0,2,9.090601
0,4,9.380926
0,3,9.414253
0,1,9.111328
0,2,9.379307
0,2,9.949256
0,0,9.118552
0,2,9.740043
0,0,9.121984
0,1,9.598095
0,4,10.367649
0,0,9.408208
0,1,9.051184
0,3,9.040409
0,0,9.057746
0,0,9.27457
0,1,9.422565
0,0,9.092113
0,11,10.901672
0,2,9.175918
0,9,10.425689
0,2,9.298904
0,2,10.041727
0,1,9.813555
0,7,9.988677
0,2,9.578855
0,0,9.382516
0,2,9.738516
0,7,10.635593
0,2,9.857873
0,16,10.524863
0,6,10.443316
0,1,9.18838
0,0,9.345962
0,1,9.475909
0,1,9.67193
0,6,10.525222
0,1,9.250434
0,2,9.45386
0,1,9.742138
0,3,9.963246
0,0,9.177707
0,3,9.718603
0,2,9.595094
0,1,9.673037
0,0,9.061847
0,2,9.793525
0,2,9.817974
0,2,9.400099
0,3,9.783318
0,2,9.676197
0,0,9.499449
0,2,9.356992
0,0,9.408511
0,0,9.221845
0,7,10.071734
0,1,9.08677
0,12,10.691771
0,3,10.767914
0,5,10.357731
0,1,9.470467
0,2,9.759462
0,0,9.06238
0,0,9.836696
0,3,9.749265
0,3,9.76091
0,1,9.30224
0,1,9.427084
0,1,9.329236
0,1,9.58473
0,1,9.174845
0,1,10.066726
0,3,9.812435
0,2,10.330983
0,1,9.044158
0,1,9.118313
0,4,9.481504
0,0,9.284705
0,0,9.136341
0,20,10.999884
0,1,9.331621
0,0,9.159944
0,2,9.302363
0,1,9.159163
0,5,9.860275
0,1,9.530982
0,1,9.465847
0,3,9.911923
0,5,10.205949
0,2,9.374366
0,5,9.938515
0,0,9.210536
0,1,9.848657
0,2,9.406825
0,0,9.182839
0,1,9.420555
0,4,10.128648
0,1,9.25511
0,1,9.15257
0,2,9.267586
0,45,10.811097
0,0,9.357135
0,0,9.088755
0,2,9.25858
0,0,9.426848
0,0,9.447742
0,0,9.082243
0,0,9.472456
0,1,9.609737
0,2,9.3579235
0,3,9.565034
0,1,10.236937
0,3,10.463554
0,0,9.607065
0,0,9.124676
0,2,9.722726
0,0,9.098107
0,0,9.147552
0,1,9.635994
0,0,9.943659
0,1,9.490625
0,2,10.087302
0,1,9.689341
0,2,9.937586
0,38,11.16374
0,0,9.094942
0,0,9.424947
0,0,9.338749
0,0,9.490316
0,0,9.37257
0,0,9.437317
0,0,10.0730505
0,1,9.206068
0,0,9.958299
0,1,9.291525
0,0,9.529966
0,0,9.463499
0,4,9.351891
0,1,9.4735365
0,1,9.398869
0,1,9.22147
0,1,9.160424
0,3,9.824988
0,1,9.366812
0,0,9.293408
0,4,10.041696
0,3,10.069754
0,2,9.30744
0,3,9.231116
0,5,10.234389
0,0,9.557445
0,4,9.965144
0,0,9.43313
0,3,10.225452
0,5,9.252701
0,2,9.20007
0,0,9.47579
0,3,9.809011
0,5,10.643729
0,1,9.72149
0,1,9.614777
0,2,10.299301
0,1,9.923504
0,0,9.162984
0,1,9.803527
0,2,10.455808
0,1,9.337106
0,2,9.61483
0,1,9.241302
0,1,9.32908
0,1,9.662414
0,9,10.571731
0,0,9.157088
0,0,9.242381
0,0,9.464335
0,1,9.551329
0,3,9.815999
0,8,9.764957
0,3,9.739858
0,1,9.773229
0,0,9.300936
0,0,9.296636
0,1,9.445201
0,0,9.614613
0,2,10.052071
0,3,9.872833
0,0,9.1642065
0,0,9.1821165
0,0,9.422108
0,3,9.511396
0,3,9.489766
0,3,9.370561
0,1,9.238682
0,7,10.215463
0,0,9.646346
0,3,9.789014
0,3,9.869456
0,0,9.105824
0,1,9.244524
0,1,9.232386
0,4,10.178512
0,1,9.454395
0,3,9.754014
0,0,10.254287
0,2,9.751476
0,0,9.4578285
0,3,10.382483
0,0,9.190843
0,0,9.18734
0,1,9.136121
0,0,9.101722
0,0,9.398264
0,1,9.7533865
0,0,9.326727
0,1,9.879144
0,1,9.195834
0,0,9.427327
0,3,9.946948
0,8,10.26446
0,12,10.59525
0,1,9.37063
0,4,10.584213
0,1,9.180279
